Dates,VOLUME_TOTAL_PUT,VOLUME_TOTAL_CALL,PX_VOLUME,PX_MID,PX_ASK,PX_BID,CALL_IMP_VOL_10D,CALL_IMP_VOL_30D,3MO_CALL_IMP_VOL,6MO_CALL_IMP_VOL,12MO_CALL_IMP_VOL,18MO_CALL_IMP_VOL,24MO_CALL_IMP_VOL,3MO_PUT_IMP_VOL,PUT_IMP_VOL_10D,6MO_PUT_IMP_VOL,PUT_IMP_VOL_30D,24MO_PUT_IMP_VOL,PUT_IMP_VOL_60D,18MO_PUT_IMP_VOL,12MO_PUT_IMP_VOL
5/15/17,1107104,657072,61918937,240.25,240.25,240.25,6.671,8.183,10.142,11.818,13.66,14.731,15.379,10.142,6.671,11.818,8.183,15.379,9.127,14.731,13.66
5/16/17,1125512,711648,51241791,240.1,240.1,240.1,6.631,7.972,9.987,11.718,13.663,14.742,15.395,9.987,6.631,11.718,7.972,15.395,8.949,14.742,13.663
5/17/17,3594129,1791275,172174107,235.87,235.86,235.88,14.34,11.891,12.418,13.277,14.788,15.585,16.128,12.418,14.34,13.277,11.891,16.128,11.835,15.585,14.788
5/18/17,2225730,1356608,107047656,236.74,236.74,236.74,11.083,10.459,11.698,12.884,14.5,15.45,16.042,11.698,11.083,12.884,10.459,16.042,10.941,15.45,14.5
5/19/17,3001825,1488600,115011373,238.295,238.3,238.29,7.972,8.91,10.675,12.268,14.128,15.165,15.747,10.675,7.972,12.268,8.91,15.747,9.776,15.165,14.128
5/22/17,1015200,704068,61010602,239.525,239.53,239.52,6.934,8.174,10.241,11.897,13.866,14.942,15.54,10.241,6.934,11.897,8.174,15.54,9.266,14.942,13.866
5/23/17,1103154,568893,48341683,240.015,240.02,240.01,7.156,8.044,10.069,11.734,13.72,14.82,15.457,10.069,7.156,11.734,8.044,15.457,9.098,14.82,13.72
5/24/17,1112809,585035,49181099,240.57,240.57,240.57,6.896,7.73,9.851,11.649,13.632,14.745,15.366,9.851,6.896,11.649,7.73,15.366,8.829,14.745,13.632
5/25/17,1964622,1151223,64071661,241.71,241.71,241.71,6.238,7.366,9.56,11.428,13.46,14.601,15.274,9.56,6.238,11.428,7.366,15.274,8.597,14.601,13.46
5/26/17,1178675,781379,46629905,241.74,241.74,241.74,5.977,7.202,9.629,11.499,13.595,14.75,15.404,9.629,5.977,11.499,7.202,15.404,8.669,14.75,13.595
5/30/17,864907,461253,35201897,241.525,241.53,241.52,6.956,7.7,9.859,11.679,13.766,14.937,15.585,9.859,6.956,11.679,7.7,15.585,9.024,14.937,13.766
5/31/17,1343036,724143,91796016,241.425,241.43,241.42,8.063,7.676,9.809,11.598,13.719,14.858,15.5,9.809,8.063,11.598,7.676,15.5,8.98,14.858,13.719
6/1/17,1455711,1027241,68962024,243.345,243.33,243.36,7.163,7.191,9.465,11.43,13.579,14.76,15.437,9.465,7.163,11.43,7.191,15.437,8.581,14.76,13.579
6/2/17,1673188,1340135,88666128,244.135,244.14,244.13,7.163,7.044,9.426,11.314,13.462,14.647,15.33,9.426,7.163,11.314,7.044,15.33,8.529,14.647,13.462
6/5/17,1020177,503474,44698825,243.965,243.97,243.96,7.355,7.018,9.456,11.447,13.526,14.713,15.401,9.456,7.355,11.447,7.018,15.401,8.614,14.713,13.526
6/6/17,1096816,1157714,50375430,243.245,243.24,243.25,8.246,7.835,9.835,11.817,13.797,14.913,15.545,9.835,8.246,11.817,7.835,15.545,9.047,14.913,13.797
6/7/17,1354699,725537,54144311,243.65,243.65,243.65,8.14,7.756,9.858,11.654,13.682,14.791,15.443,9.858,8.14,11.654,7.756,15.443,9.123,14.791,13.682
6/8/17,960584,683679,65950691,243.75,243.74,243.76,7.241,7.346,9.637,11.471,13.54,14.687,15.341,9.637,7.241,11.471,7.346,15.341,8.848,14.687,13.54
6/9/17,2538535,1604063,132256362,243.42,243.4,243.44,7.159,7.482,9.712,11.582,13.676,14.774,15.37,9.712,7.159,11.582,7.482,15.37,8.859,14.774,13.676
6/12/17,1266333,770223,86108102,243.335,243.34,243.33,7.774,7.825,9.866,11.654,13.738,14.822,15.455,9.866,7.774,11.654,7.825,15.455,9.117,14.822,13.738
6/13/17,1141000,715957,60066953,244.515,244.52,244.51,7.166,7.211,9.42,11.253,13.567,14.705,15.353,9.42,7.166,11.253,7.211,15.353,8.611,14.705,13.567
6/14/17,1308474,1172112,78602311,244.255,244.26,244.25,6.911,7.368,9.489,11.425,13.621,14.771,15.451,9.489,6.911,11.425,7.368,15.451,8.694,14.771,13.621
6/15/17,1514022,2107241,66464888,243.805,243.8,243.81,6.912,7.717,9.78,11.527,13.707,14.858,15.516,9.78,6.912,11.527,7.717,15.516,9.1,14.858,13.707
6/16/17,1681603,1011846,84553097,242.63,242.63,242.63,6.514,7.747,9.859,11.633,13.838,15.005,15.63,9.859,6.514,11.633,7.747,15.63,9.155,15.005,13.838
6/19/17,1311792,779933,65123802,244.64,244.64,244.64,6.299,7.107,9.319,11.03,13.375,14.569,15.273,9.319,6.299,11.03,7.107,15.273,8.589,14.569,13.375
6/20/17,1128423,769009,56906368,243.04,243.04,243.04,6.98,8.331,9.867,11.524,13.76,14.879,15.535,9.867,6.98,11.524,8.331,15.535,8.871,14.879,13.76
6/21/17,1235719,790650,55977569,242.935,242.94,242.93,7.706,8.644,9.997,11.501,13.699,14.782,15.444,9.997,7.706,11.501,8.644,15.444,9.355,14.782,13.699
6/22/17,809636,508526,44148059,242.825,242.83,242.82,7.019,8.302,9.87,11.435,13.614,14.719,15.4,9.87,7.019,11.435,8.302,15.4,9.143,14.719,13.614
6/23/17,1251145,732331,66986801,243.15,243.15,243.15,6.577,7.938,9.734,11.382,13.539,14.661,15.377,9.734,6.577,11.382,7.938,15.377,8.99,14.661,13.539
6/26/17,944415,687840,56700477,243.265,243.27,243.26,6.638,7.758,9.652,11.265,13.447,14.603,15.33,9.652,6.638,11.265,7.758,15.33,8.807,14.603,13.447
6/27/17,1237075,985821,82247666,241.355,241.36,241.35,9.35,9.099,10.29,11.718,13.747,14.799,15.457,10.29,9.35,11.718,9.099,15.457,9.561,14.799,13.747
6/28/17,1178556,767790,70042599,243.44,243.43,243.45,6.913,8.018,9.789,11.376,13.501,14.576,15.325,9.789,6.913,11.376,8.018,15.325,8.889,14.576,13.501
6/29/17,2156704,1332479,106949719,241.385,241.39,241.38,9.581,9.189,10.526,11.889,13.769,14.76,15.435,10.526,9.581,11.889,9.189,15.435,9.79,14.76,13.769
6/30/17,1678200,861018,86820694,241.78,241.78,241.78,8.131,8.834,10.465,11.844,13.794,14.784,15.451,10.465,8.131,11.844,8.834,15.451,9.582,14.784,13.794
7/3/17,769249,423919,39153806,242.29,242.28,242.3,8.712,9.01,10.608,11.954,13.714,14.832,15.521,10.608,8.712,11.954,9.01,15.521,9.736,14.832,13.714
7/5/17,1084235,624694,54427596,242.755,242.75,242.76,8.047,8.637,10.414,11.774,13.698,14.643,15.309,10.414,8.047,11.774,8.637,15.309,9.379,14.643,13.698
7/6/17,1449722,813362,66115317,240.755,240.78,240.73,10.015,9.981,11.297,12.331,14.034,14.853,15.487,11.297,10.015,12.331,9.981,15.487,10.43,14.853,14.034
7/7/17,1434099,813851,57972268,242.095,242.1,242.09,7.943,8.67,10.638,11.922,13.772,14.619,15.302,10.638,7.943,11.922,8.67,15.302,9.584,14.619,13.772
7/10/17,868471,634974,36663274,242.355,242.36,242.35,8.248,8.593,10.531,11.76,13.662,14.512,15.25,10.531,8.248,11.76,8.593,15.25,9.494,14.512,13.662
7/11/17,1054999,969210,50354614,242.165,242.17,242.16,8.155,8.603,10.412,11.646,13.565,14.433,15.191,10.412,8.155,11.646,8.603,15.191,9.404,14.433,13.565
7/12/17,1517373,845970,59610405,243.96,243.95,243.97,7.275,7.937,10.065,11.32,13.373,14.203,14.985,10.065,7.275,11.32,7.937,14.985,8.96,14.203,13.373
7/13/17,1136894,485513,39471637,244.4,244.4,244.4,6.473,7.521,9.761,11.22,13.25,14.137,14.972,9.761,6.473,11.22,7.521,14.972,8.584,14.137,13.25
7/14/17,1549872,1220263,60262692,245.515,245.51,245.52,6.454,7.26,9.463,11.064,13.014,13.988,14.822,9.463,6.454,11.064,7.26,14.822,8.246,13.988,13.014
7/17/17,781335,513579,33531917,245.51,245.51,245.51,6.61,7.387,9.576,11.023,13.094,13.967,14.787,9.576,6.61,11.023,7.387,14.787,8.42,13.967,13.094
7/18/17,1000920,520326,42742498,245.675,245.67,245.68,7.082,7.484,9.423,11.086,13.029,14.033,14.838,9.423,7.082,11.086,7.484,14.838,8.3,14.033,13.029
7/19/17,1650917,1216251,51034260,246.98,246.98,246.98,6.512,7.487,9.209,10.867,12.879,13.893,14.743,9.209,6.512,10.867,7.487,14.743,8.177,13.893,12.879
7/20/17,1211124,868717,47135183,247.065,247.07,247.06,6.296,7.412,9.235,10.803,12.915,13.866,14.724,9.235,6.296,10.803,7.412,14.724,8.344,13.866,12.915
7/21/17,1581235,1051829,88711019,246.88,246.88,246.88,5.583,7.178,9.104,10.768,12.831,13.811,14.637,9.104,5.583,10.768,7.178,14.637,8.158,13.811,12.831
7/24/17,653142,502973,46622256,246.805,246.81,246.8,5.907,7.18,9.069,10.765,12.701,13.734,14.564,9.069,5.907,10.765,7.18,14.564,8.144,13.734,12.701
7/25/17,1191339,655217,54915591,247.38,247.38,247.38,6.055,6.875,9.079,10.599,12.641,13.55,14.43,9.079,6.055,10.599,6.875,14.43,8.192,13.55,12.641
7/26/17,1224654,884543,47575422,247.445,247.44,247.45,5.964,6.923,9.103,10.563,12.527,13.416,14.267,9.103,5.964,10.563,6.923,14.267,8.17,13.416,12.527
7/27/17,2164185,1214478,70766568,247.225,247.23,247.22,6.949,7.302,9.366,10.541,12.492,13.326,14.162,9.366,6.949,10.541,7.302,14.162,8.55,13.326,12.492
7/28/17,1451992,786922,50088359,246.895,246.9,246.89,6.389,7.512,9.537,10.692,12.597,13.45,14.286,9.537,6.389,10.692,7.512,14.286,8.657,13.45,12.597
7/31/17,923367,465935,65838659,246.77,246.74,246.8,6.805,7.603,9.586,10.678,12.57,13.427,14.264,9.586,6.805,10.678,7.603,14.264,8.676,13.427,12.57
8/1/17,902878,527463,55050401,247.32,247.31,247.33,6.25,7.169,9.303,10.427,12.304,13.187,14.022,9.303,6.25,10.427,7.169,14.022,8.405,13.187,12.304
8/2/17,1367325,763939,47211216,247.42,247.42,247.42,6.053,7.215,9.41,10.554,12.37,13.215,14.014,9.41,6.053,10.554,7.215,14.014,8.453,13.215,12.37
8/3/17,1094280,525246,40855997,246.975,246.98,246.97,7.483,7.969,10.055,10.837,12.769,13.386,14.128,10.055,7.483,10.837,7.969,14.128,9.166,13.386,12.769
8/4/17,1617468,841013,60191838,247.405,247.41,247.4,5.835,7.216,9.666,10.872,12.689,13.439,14.166,9.666,5.835,10.872,7.216,14.166,8.62,13.439,12.689
8/7/17,978024,492792,31995021,247.845,247.85,247.84,6.14,7.222,9.58,10.814,12.59,13.404,14.139,9.58,6.14,10.814,7.222,14.139,8.511,13.404,12.59
8/8/17,2185579,1097289,61719353,247.295,247.3,247.29,7.608,8.138,10.131,11.206,12.935,13.663,14.353,10.131,7.608,11.206,8.138,14.353,9.169,13.663,12.935
8/9/17,2373075,1311050,62632619,247.22,247.22,247.22,7.826,8.335,10.311,11.432,13.074,13.772,14.413,10.311,7.826,11.432,8.335,14.413,9.305,13.772,13.074
8/10/17,3326400,2025336,120479470,243.785,243.79,243.78,13.568,12.004,12.661,13.039,14.177,14.578,15.061,12.661,13.568,13.039,12.004,15.061,12.104,14.578,14.177
8/11/17,2804403,1266461,74869947,244.105,244.11,244.1,11.691,11.372,12.474,13.027,14.198,14.565,15.025,12.474,11.691,13.027,11.372,15.025,11.736,14.565,14.198
8/14/17,1743938,862334,73291919,246.515,246.52,246.51,8.63,8.604,10.626,11.677,13.225,13.873,14.5,10.626,8.63,11.677,8.604,14.5,9.658,13.873,13.225
8/15/17,1265900,733680,55242746,246.515,246.52,246.51,8.073,8.207,10.482,11.483,13.066,13.688,14.287,10.482,8.073,11.483,8.207,14.287,9.492,13.688,13.066
8/16/17,1885963,921458,56715544,246.925,246.93,246.92,7.595,7.906,10.252,11.318,12.916,13.626,14.257,10.252,7.595,11.318,7.906,14.257,9.16,13.626,12.916
8/17/17,3171843,1541152,128490396,243.125,243.13,243.12,11.889,10.961,12.267,12.775,13.862,14.356,14.807,12.267,11.889,12.775,10.961,14.807,11.56,14.356,13.862
8/18/17,2800533,1463046,136747986,242.7,242.7,242.7,11.207,10.914,12.335,12.74,13.891,14.335,14.804,12.335,11.207,12.74,10.914,14.804,11.576,14.335,13.891
8/21/17,1262805,738213,65469736,242.93,242.94,242.92,11.022,10.435,11.904,12.499,13.763,14.241,14.728,11.904,11.022,12.499,10.435,14.728,11.208,14.241,13.763
8/22/17,1620311,1026382,63140101,245.38,245.38,245.38,8.401,8.672,10.592,11.733,13.232,13.921,14.456,10.592,8.401,11.733,8.672,14.456,9.69,13.921,13.232
8/23/17,1260105,679456,50203837,244.555,244.56,244.55,9.676,9.371,11.211,12.026,13.498,14.023,14.533,11.211,9.676,12.026,9.371,14.533,10.449,14.023,13.498
8/24/17,1042369,647802,50741671,244.025,244.03,244.02,10.147,9.989,11.784,12.454,13.825,14.276,14.757,11.784,10.147,12.454,9.989,14.757,11.106,14.276,13.825
8/25/17,1550483,907913,64445912,244.53,244.53,244.53,7.683,8.54,11.005,12.031,13.524,14.098,14.593,11.005,7.683,12.031,8.54,14.593,10.192,14.098,13.524
8/28/17,827579,564289,40565606,244.59,244.59,244.59,7.735,8.739,10.999,12.097,13.56,14.163,14.595,10.999,7.735,12.097,8.739,14.595,10.303,14.163,13.56
8/29/17,1440923,673061,51135715,244.83,244.83,244.83,8.597,9.061,11.138,12.215,13.676,14.27,14.759,11.138,8.597,12.215,9.061,14.759,10.505,14.27,13.676
8/30/17,1679518,917703,62030805,246.03,246.03,246.03,7.652,8.536,10.936,12.088,13.617,14.188,14.693,10.936,7.652,12.088,8.536,14.693,10.168,14.188,13.617
8/31/17,1818625,1312808,103803880,247.415,247.42,247.41,6.109,7.62,10.458,11.805,13.491,14.124,14.638,10.458,6.109,11.805,7.62,14.638,9.591,14.124,13.491
9/1/17,1706275,921808,62006989,247.86,247.85,247.87,5.847,7.099,10.288,11.684,13.369,14.006,14.533,10.288,5.847,11.684,7.099,14.533,9.377,14.006,13.369
9/5/17,1992163,1060610,91398777,246.115,246.1,246.13,7.654,8.612,10.991,12.267,13.723,14.36,14.805,10.991,7.654,12.267,8.612,14.805,10.346,14.36,13.723
9/6/17,1414837,836959,57916867,246.91,246.91,246.91,7.126,8.175,10.956,12.277,13.762,14.371,14.819,10.956,7.126,12.277,8.175,14.819,10.172,14.371,13.762
9/7/17,1153736,708156,58034730,246.9,246.9,246.9,6.959,8.151,11.05,12.272,13.843,14.384,14.814,11.05,6.959,12.272,8.151,14.814,10.197,14.384,13.843
9/8/17,1798946,963272,63832825,246.545,246.55,246.54,7.576,8.467,11.288,12.57,14.074,14.619,15.008,11.288,7.576,12.57,8.467,15.008,10.479,14.619,14.074
9/11/17,1512017,1274012,71364848,249.17,249.17,249.17,6.416,7.032,10.307,11.941,13.669,14.338,14.84,10.307,6.416,11.941,7.032,14.84,9.368,14.338,13.669
9/12/17,1399763,1278770,56896027,250.08,250.07,250.09,6.596,6.911,10.014,11.752,13.511,14.261,14.752,10.014,6.596,11.752,6.911,14.752,9.054,14.261,13.511
9/13/17,1095429,810593,59228002,250.175,250.18,250.17,6.706,7.03,9.89,11.633,13.436,14.251,14.779,9.89,6.706,11.633,7.03,14.779,8.956,14.251,13.436
9/14/17,1259899,2253549,95446349,250.09,250.09,250.09,6.326,6.8,9.706,11.518,13.418,14.261,14.871,9.706,6.326,11.518,6.8,14.871,8.755,14.261,13.418
9/15/17,1781924,836801,95432382,249.23,249.22,249.24,6.105,6.97,9.761,11.617,13.535,14.387,14.985,9.761,6.105,11.617,6.97,14.985,8.857,14.387,13.535
9/18/17,1182284,618255,46235238,249.7,249.7,249.7,6.584,6.94,9.616,11.369,13.411,14.277,14.896,9.616,6.584,11.369,6.94,14.896,8.776,14.277,13.411
9/19/17,1172933,553286,47108148,249.96,249.96,249.96,7.151,7.224,9.594,11.421,13.452,14.256,14.888,9.594,7.151,11.421,7.224,14.888,8.813,14.256,13.452
9/20/17,1468731,930659,59574083,250.09,250.09,250.09,7.023,7.095,9.557,11.421,13.35,14.183,14.804,9.557,7.023,11.421,7.095,14.804,8.628,14.183,13.35
9/21/17,1104990,625491,48211398,249.4,249.4,249.4,7.066,7.522,9.56,11.56,13.437,14.315,14.962,9.56,7.066,11.56,7.522,14.962,8.693,14.315,13.437
9/22/17,1191902,618424,51214032,249.43,249.43,249.43,6.325,7.302,9.706,11.645,13.585,14.38,15.012,9.706,6.325,11.645,7.302,15.012,8.784,14.38,13.585
9/25/17,1256560,592232,57064357,248.97,248.96,248.98,7.832,7.972,10.352,11.989,13.821,14.527,15.174,10.352,7.832,11.989,7.972,15.174,9.602,14.527,13.821
9/26/17,843611,553175,54081959,249.06,249.06,249.06,7.229,7.624,9.985,11.841,13.735,14.455,15.109,9.985,7.229,11.841,7.624,15.109,9.147,14.455,13.735
9/27/17,1384438,1434925,81001426,250.025,250.03,250.02,6.948,7.541,9.874,11.748,13.635,14.456,15.146,9.874,6.948,11.748,7.541,15.146,9.087,14.456,13.635
9/28/17,936189,834113,44778841,250.33,250.33,250.33,6.204,7.195,9.699,11.573,13.504,14.362,15.066,9.699,6.204,11.573,7.195,15.066,8.848,14.362,13.504
9/29/17,2044263,920170,85578002,251.205,251.21,251.2,5.874,6.969,9.437,11.386,13.291,14.207,14.972,9.437,5.874,11.386,6.969,14.972,8.562,14.207,13.291
10/2/17,1121473,900858,59022985,252.285,252.29,252.28,5.826,7.005,9.288,11.224,13.115,14.048,14.799,9.288,5.826,11.224,7.005,14.799,8.46,14.048,13.115
10/3/17,933777,796484,66810169,252.845,252.85,252.84,6.11,7.131,9.271,11.164,13.06,14.001,14.785,9.271,6.11,11.164,7.131,14.785,8.531,14.001,13.06
10/4/17,1386631,859654,55953619,253.165,253.17,253.16,5.776,6.795,9.209,11.068,12.925,13.896,14.703,9.209,5.776,11.068,6.795,14.703,8.348,13.896,12.925
10/5/17,1781144,1141745,63522757,254.64,254.64,254.64,5.797,6.574,8.888,10.836,12.666,13.707,14.545,8.888,5.797,10.836,6.574,14.545,7.971,13.707,12.666
10/6/17,1998301,945543,80645998,254.415,254.41,254.42,5.604,6.556,9.109,11.026,12.848,13.764,14.571,9.109,5.604,11.026,6.556,14.571,8.228,13.764,12.848
10/9/17,912651,799673,35803138,253.99,254,253.98,7.146,7.507,9.454,11.294,12.951,13.911,14.703,9.454,7.146,11.294,7.507,14.703,8.677,13.911,12.951
10/10/17,1025623,667060,43057363,254.57,254.58,254.56,6.375,7.087,9.008,11.032,12.841,13.841,14.657,9.008,6.375,11.032,7.087,14.657,8.208,13.841,12.841
10/11/17,1218740,721107,47674325,254.985,254.99,254.98,6.181,6.958,8.883,11.031,12.895,13.909,14.682,8.883,6.181,11.031,6.958,14.682,8.076,13.909,12.895
10/12/17,1080865,787009,47065144,254.645,254.65,254.64,6.124,7.081,8.924,11.118,12.976,13.989,14.803,8.924,6.124,11.118,7.081,14.803,8.134,13.989,12.976
10/13/17,1297190,818945,54800435,254.915,254.92,254.91,5.485,6.747,8.728,10.984,12.9,13.928,14.769,8.728,5.485,10.984,6.747,14.769,7.856,13.928,12.9
10/16/17,1334432,487986,38221675,255.305,255.31,255.3,5.803,6.874,8.621,10.9,12.858,13.954,14.737,8.621,5.803,10.9,6.874,14.737,7.792,13.954,12.858
10/17/17,1310662,458589,31560964,255.435,255.44,255.43,6.179,7.099,8.646,10.91,12.819,13.911,14.735,8.646,6.179,10.91,7.099,14.735,7.831,13.911,12.819
10/18/17,1278060,731346,40888330,255.675,255.68,255.67,6.005,7.033,8.58,10.885,12.852,13.933,14.768,8.58,6.005,10.885,7.033,14.768,7.798,13.933,12.852
10/19/17,1950833,903215,61903788,255.825,255.83,255.82,6.3,7.097,8.646,10.905,12.887,13.938,14.746,8.646,6.3,10.905,7.097,14.746,7.875,13.938,12.887
10/20/17,2067164,1573692,89176377,257.095,257.1,257.09,5.84,6.993,8.391,10.727,12.753,13.875,14.731,8.391,5.84,10.727,6.993,14.731,7.617,13.875,12.753
10/23/17,1586333,1318344,63915306,256.2,256.2,256.2,7.815,7.675,9.004,11.03,12.931,13.992,14.812,9.004,7.815,11.03,7.675,14.812,8.307,13.992,12.931
10/24/17,947462,637492,66935910,256.505,256.51,256.5,7.975,7.802,9.024,10.906,12.817,13.904,14.763,9.024,7.975,10.906,7.802,14.763,8.419,13.904,12.817
10/25/17,2188151,1323781,103715291,255.345,255.35,255.34,9.19,8.303,9.361,11.07,12.995,13.992,14.849,9.361,9.19,11.07,8.303,14.849,8.804,13.992,12.995
10/26/17,1010999,625740,69797972,255.475,255.48,255.47,7.95,8.466,9.594,11.105,13.042,13.962,14.86,9.594,7.95,11.105,8.466,14.86,9.139,13.962,13.042
10/27/17,1733980,1113242,85562544,257.605,257.61,257.6,6.306,7.188,8.773,10.617,12.641,13.805,14.721,8.773,6.306,10.617,7.188,14.721,8.033,13.805,12.641
10/30/17,1019854,752130,54285687,256.805,256.81,256.8,7.458,7.935,9.184,10.838,12.788,13.946,14.837,9.184,7.458,10.838,7.935,14.837,8.449,13.946,12.788
10/31/17,1022900,415518,60304781,257.145,257.15,257.14,7.154,7.589,9.113,10.74,12.682,13.886,14.851,9.113,7.154,10.74,7.589,14.851,8.291,13.886,12.682
11/1/17,1623506,987620,54202736,257.515,257.52,257.51,7.15,7.583,9.327,10.877,12.756,13.933,14.892,9.327,7.15,10.877,7.583,14.892,8.533,13.933,12.756
11/2/17,1370098,686894,56449535,257.605,257.61,257.6,7.066,7.761,9.509,11.004,12.908,14.063,14.986,9.509,7.066,11.004,7.761,14.986,8.72,14.063,12.908
11/3/17,1504539,949451,59589730,258.385,258.39,258.38,5.689,6.9,9.304,10.884,12.835,13.977,14.922,9.304,5.689,10.884,6.9,14.922,8.359,13.977,12.835
11/6/17,1278167,627626,49652598,258.815,258.82,258.81,6.15,6.961,9.426,10.953,12.832,13.995,14.887,9.426,6.15,10.953,6.961,14.887,8.42,13.995,12.832
11/7/17,1461233,855734,57502161,258.695,258.7,258.69,7.117,7.546,9.713,11.226,13.049,14.172,15.058,9.713,7.117,11.226,7.546,15.058,8.756,14.172,13.049
11/8/17,1180289,703010,50469579,259.035,259.04,259.03,6.56,7.533,9.836,11.395,13.175,14.258,15.135,9.836,6.56,11.395,7.533,15.135,8.799,14.258,13.175
11/9/17,2493062,1129175,95085497,258.295,258.3,258.29,7.562,7.971,10.049,11.575,13.308,14.427,15.228,10.049,7.562,11.575,7.971,15.228,9.048,14.427,13.308
11/10/17,1786033,875891,59984662,258.055,258.06,258.05,8.113,8.72,10.603,12.068,13.689,14.572,15.361,10.603,8.113,12.068,8.72,15.361,9.597,14.572,13.689
11/13/17,1010945,607120,50228648,258.315,258.32,258.31,7.465,8.708,10.664,12.111,13.729,14.67,15.436,10.664,7.465,12.111,8.708,15.436,9.597,14.67,13.729
11/14/17,1193304,803040,61315152,257.775,257.78,257.77,7.444,8.649,10.793,12.272,13.872,14.82,15.529,10.793,7.444,12.272,8.649,15.529,9.652,14.82,13.872
11/15/17,1910596,1016472,80811525,256.455,256.46,256.45,9.336,9.632,11.386,12.759,14.174,15.012,15.675,11.386,9.336,12.759,9.632,15.675,10.381,15.012,14.174
11/16/17,1577482,1014870,67777027,258.445,258.45,258.44,6.368,8.015,10.547,12.124,13.717,14.611,15.293,10.547,6.368,12.124,8.015,15.293,9.338,14.611,13.717
11/17/17,1702531,1084402,75756833,257.915,257.92,257.91,6.006,7.718,10.533,12.135,13.706,14.596,15.308,10.533,6.006,12.135,7.718,15.308,9.201,14.596,13.706
11/20/17,842122,546758,48075514,258.255,258.26,258.25,6.568,7.394,10.135,11.882,13.534,14.441,15.121,10.135,6.568,11.882,7.394,15.121,8.836,14.441,13.534
11/21/17,1350532,1007110,69176799,259.84,259.85,259.83,5.566,6.404,9.473,11.256,13.178,14.167,14.91,9.473,5.566,11.256,6.404,14.91,8.138,14.167,13.178
11/22/17,895733,752156,45033392,259.775,259.78,259.77,5.998,6.776,9.515,11.367,13.334,14.28,14.99,9.515,5.998,11.367,6.776,14.99,8.26,14.28,13.334
11/24/17,928145,522247,27856514,260.23,260.24,260.22,6.028,6.919,9.429,11.287,13.254,14.252,14.974,9.429,6.028,11.287,6.919,14.974,8.304,14.252,13.254
11/27/17,998049,1497117,52274922,260.36,260.36,260.36,6.806,6.95,9.515,11.347,13.299,14.257,14.967,9.515,6.806,11.347,6.95,14.967,8.486,14.257,13.299
11/28/17,2116145,3103563,98971719,262.775,262.78,262.77,7.345,7.654,9.331,11.115,13.113,14.137,14.813,9.331,7.345,11.115,7.654,14.813,8.457,14.137,13.113
11/29/17,1769859,1902524,77512102,262.715,262.72,262.71,8.248,8.324,9.817,11.551,13.484,14.42,15.079,9.817,8.248,11.551,8.324,15.079,9.039,14.42,13.484
11/30/17,2308758,2350284,127894389,264.835,264.84,264.83,10.943,9.689,10.221,11.848,13.686,14.619,15.29,10.221,10.943,11.848,9.689,15.29,9.679,14.619,13.686
12/1/17,2712758,1924874,164390902,264.45,264.45,264.45,10.077,8.988,10.132,11.678,13.449,14.466,15.093,10.132,10.077,11.678,8.988,15.093,9.482,14.466,13.449
12/4/17,1788321,1376967,94040560,264.14,264.15,264.13,9.732,8.693,10.232,11.551,13.347,14.333,14.934,10.232,9.732,11.551,8.693,14.934,9.54,14.333,13.347
